CodiceVia;DUG;DUF;CAP;QuartiereSobborgo;Civico;Esponente;InizioValidita;SezCensimento;CoordX;CoordY
31103;VIA;TRIPOLI;15121;CENTRO;2;;2001-08-31;438;1469975.68328413;4973375.01723884
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;51;;2001-08-31;438;1469985.17856332;4973375.17345591
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;49;;2001-08-31;438;1469980.16152029;4973377.05250379
30609;VIA;TORTONA;15121;CENTRO;94;;2001-08-31;439;1470681.59405249;4973239.49870862
30609;VIA;TORTONA;15121;CENTRO;92;;2001-08-31;439;1470678.5042006;4973240.7739471
30609;VIA;TORTONA;15121;CENTRO;90;;2001-08-31;439;1470672.39755366;4973243.30868062
30609;VIA;TORTONA;15121;CENTRO;88;;2001-08-31;439;1470668.75950159;4973244.79324997
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;30;;2001-08-31;439;1470688.73836624;4973249.19964657
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;32;;2001-08-31;439;1470689.15564841;4973253.95394061
30609;VIA;TORTONA;15121;CENTRO;80;;2001-08-31;439;1470633.07871159;4973260.20923722
30609;VIA;TORTONA;15121;CENTRO;78;;2001-08-31;439;1470629.77918393;4973261.50798941
30609;VIA;TORTONA;15121;CENTRO;76;;2001-08-31;439;1470626.10120521;4973262.95569559
30609;VIA;TORTONA;15121;CENTRO;86;;2001-08-31;439;1470653.08060304;4973264.12776994
30609;VIA;TORTONA;15121;CENTRO;74;;2001-08-31;439;1470622.92504846;4973264.23294257
30609;VIA;TORTONA;15121;CENTRO;72;;2001-08-31;439;1470619.06417404;4973265.80332987
30609;VIA;TORTONA;15121;CENTRO;82;;2001-08-31;439;1470637.6621001;4973267.23222914
30609;VIA;TORTONA;15121;CENTRO;70;;2001-08-31;439;1470615.78874845;4973267.02174185
30609;VIA;TORTONA;15121;CENTRO;84;;2001-08-31;439;1470642.51761062;4973268.44323603
30609;VIA;TORTONA;15121;CENTRO;66;;2001-08-31;439;1470605.64084709;4973271.06733789
30609;VIA;TORTONA;15121;CENTRO;64;;2001-08-31;439;1470601.79441768;4973272.68053272
30609;VIA;TORTONA;15121;CENTRO;62;;2001-08-31;439;1470598.54001038;4973273.97439552
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;34;;2001-08-31;439;1470693.28487129;4973275.9727973
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;36;;2001-08-31;439;1470695.54387154;4973287.47518179
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;38;;2001-08-31;439;1470696.46845342;4973292.18309762
17105;SPALTO;MARENGO;15121;CENTRO;92;;2001-08-31;439;1470605.79402097;4973294.41827984
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;40;;2001-08-31;439;1470697.72145633;4973298.56030441
17105;SPALTO;MARENGO;15121;CENTRO;90;;2001-08-31;439;1470611.20740902;4973306.8350008
17105;SPALTO;MARENGO;15121;CENTRO;88;;2001-08-31;439;1470617.78980794;4973321.78582637
23504;VIA;CARLO PISACANE;15121;GALIMBERTI;42;;2001-08-31;439;1470703.09301066;4973325.73813849
12504;VIA;FIUME;15121;CENTRO;35;;2001-08-31;439;1470691.33570832;4973335.21850605
17105;SPALTO;MARENGO;15121;CENTRO;86;A;2001-08-31;439;1470621.1780953;4973336.70433326
12504;VIA;FIUME;15121;CENTRO;33;;2001-08-31;439;1470675.53382434;4973341.3535561
12504;VIA;FIUME;15121;CENTRO;31;;2001-08-31;439;1470660.27133558;4973347.29978637
12504;VIA;FIUME;15121;CENTRO;29;;2001-08-31;439;1470657.52656111;4973348.3695284
12504;VIA;FIUME;15121;CENTRO;27;;2001-08-31;439;1470654.65322202;4973349.5087363
17105;SPALTO;MARENGO;15121;CENTRO;86;;2001-08-31;439;1470627.07565482;4973352.43965254
12504;VIA;FIUME;15121;CENTRO;25;;2001-08-31;439;1470641.52839139;4973354.62458155
3201;VIA;BERGAMO;15121;CENTRO;57;;2001-08-31;446;1469315.94529043;4973270.38328972
3201;VIA;BERGAMO;15121;CENTRO;65;;2001-08-31;446;1469297.78629376;4973276.30290222
3201;VIA;BERGAMO;15121;CENTRO;67;;2001-08-31;446;1469288.21390015;4973279.46857011
24806;VIA;URBANO RATTAZZI;15121;CENTRO;57;;2001-08-31;446;1469330.91362448;4973280.63989381
3201;VIA;BERGAMO;15121;CENTRO;69;;2001-08-31;446;1469283.2528518;4973281.07496849
3201;VIA;BERGAMO;15121;CENTRO;71;;2001-08-31;446;1469277.27416084;4973282.99611382
3201;VIA;BERGAMO;15121;CENTRO;73;;2001-08-31;446;1469269.4028088;4973285.61364239
24806;VIA;URBANO RATTAZZI;15121;CENTRO;55;;2001-08-31;446;1469333.44989988;4973287.26260485
24806;VIA;URBANO RATTAZZI;15121;CENTRO;53;;2001-08-31;446;1469336.62205991;4973295.56535946
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;5;;2001-08-31;446;1469268.71770566;4973296.62449089
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;6;;2001-08-31;446;1469270.06281577;4973300.19453782
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;7;;2001-08-31;446;1469272.81038998;4973307.5633781
24806;VIA;URBANO RATTAZZI;15121;CENTRO;51;;2001-08-31;446;1469342.20901121;4973313.59497999
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;8;;2001-08-31;446;1469276.4287019;4973317.35100638
24806;VIA;URBANO RATTAZZI;15121;CENTRO;49;;2001-08-31;446;1469343.43022293;4973318.02769003
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;9;;2001-08-31;446;1469279.58359689;4973325.72515422
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;10;;2001-08-31;446;1469280.93315006;4973329.33733918
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;11;;2001-08-31;446;1469282.23496573;4973332.8095577
19602;VIA;MODENA;15121;CENTRO;70;;2001-08-31;446;1469330.73050561;4973338.96343495
19602;VIA;MODENA;15121;CENTRO;72;;2001-08-31;446;1469325.21220867;4973340.88703512
19602;VIA;MODENA;15121;CENTRO;74;;2001-08-31;446;1469320.14746871;4973342.50950154
17303;VIA;MARSALA;15121;CENTRO;6;;2001-08-31;459;1469933.31175766;4973170.98019813
17303;VIA;MARSALA;15121;CENTRO;4;;2001-08-31;459;1469893.63799852;4973186.75534261
17303;VIA;MARSALA;15121;CENTRO;2;;2001-08-31;459;1469870.11296583;4973195.61654281
31103;VIA;TRIPOLI;15121;CENTRO;29;;2001-08-31;459;1469962.26224972;4973216.98164121
9504;VIA;CREMONA;15121;CENTRO;2;;2001-08-31;459;1469841.96447598;4973222.56753754
31103;VIA;TRIPOLI;15121;CENTRO;27;;2001-08-31;459;1469967.01402805;4973229.69105616
14300;PIAZZA;GIOVANNI VENTITREESIMO;15121;CENTRO;3;;2001-08-31;459;1469860.44954027;4973235.52103658
14300;PIAZZA;GIOVANNI VENTITREESIMO;15121;CENTRO;4;;2001-08-31;459;1469852.88510405;4973235.49358701
31103;VIA;TRIPOLI;15121;CENTRO;25;;2001-08-31;459;1469969.61350036;4973236.92199937
14300;PIAZZA;GIOVANNI VENTITREESIMO;15121;CENTRO;2;;2001-08-31;459;1469867.17436047;4973244.99499316
14300;PIAZZA;GIOVANNI VENTITREESIMO;15121;CENTRO;1;;2001-08-31;459;1469873.14785772;4973261.36617677
22101;VIA;PARMA;15121;CENTRO;17;;2001-08-31;459;1469973.75100072;4973268.72016629
22101;VIA;PARMA;15121;CENTRO;15;;2001-08-31;459;1469967.37781094;4973270.72583114
22101;VIA;PARMA;15121;CENTRO;13;;2001-08-31;459;1469962.9728345;4973272.25456732
22101;VIA;PARMA;15121;CENTRO;11;;2001-08-31;459;1469960.77035642;4973273.01893541
22101;VIA;PARMA;15121;CENTRO;7;;2003-03-03;459;1469939.18691931;4973280.48842411
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;62;;2001-08-31;503;1469712.92426759;4973055.57069992
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;60;;2001-08-31;503;1469715.12727315;4973064.41851008
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;58;B;2006-03-16;503;1469717.23210542;4973072.7096397
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;58;;2006-03-16;503;1469717.90781525;4973075.61410048
16104;VIA;LODI;15121;CENTRO;23;;2001-08-31;503;1469747.16414787;4973077.79119836
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;52;;2006-03-16;503;1469719.09271157;4973079.90059541
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;50;;2006-03-16;503;1469719.97328893;4973083.3952321
16104;VIA;LODI;15121;CENTRO;21;;2001-08-31;503;1469759.50371383;4973092.09703002
16104;VIA;LODI;15121;CENTRO;19;;2001-08-31;503;1469763.65709964;4973096.14217972
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;48;;2001-08-31;503;1469723.61008315;4973097.85018005
16104;VIA;LODI;15121;CENTRO;17;;2001-08-31;503;1469767.10213234;4973100.00995203
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;46;;2001-08-31;503;1469725.96920434;4973107.08644323
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;44;;2001-08-31;503;1469727.08051634;4973110.53914476
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;42;;2001-08-31;503;1469727.71786169;4973113.79093492
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;15;;2001-08-31;503;1469774.7433178;4973116.41440785
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;40;;2001-08-31;503;1469730.5640961;4973124.07511031
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;11;;2001-08-31;503;1469764.17572002;4973125.24621083
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;9;;2001-08-31;503;1469760.53271769;4973128.34253457
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;38;;2001-08-31;503;1469731.96430824;4973129.33303194
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;7;;2001-08-31;503;1469756.77801001;4973131.11224291
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;36;;2006-03-16;503;1469735.93520411;4973141.57351165
10203;PIAZZA;MASSIMO D'AZEGLIO;15121;CENTRO;15;;2001-08-31;510;1470253.3156872;4973011.3452826
9306;VIA;GIULIO CESARE CORDARA;15121;CENTRO;15;A;2001-08-31;510;1470285.07346084;4973022.20898274
20608;VIA;MONTEROTONDO;15121;CENTRO;2;A;2001-08-31;510;1470224.50595281;4973026.43794109
9306;VIA;GIULIO CESARE CORDARA;15121;CENTRO;15;B;2001-08-31;510;1470288.05566497;4973027.99769751
20608;VIA;MONTEROTONDO;15121;CENTRO;2;;2001-08-31;510;1470222.87904333;4973050.16753699
20507;VIA;MONTELLO;15121;CENTRO;12;;2001-08-31;510;1470237.31824785;4973077.26600469
8404;CORSO;CENTO CANNONI;15121;CENTRO;8;;2001-08-31;515;1469725.08767345;4972952.17033815
8404;CORSO;CENTO CANNONI;15121;CENTRO;10;;2001-08-31;515;1469743.96090673;4972953.70380141
8404;CORSO;CENTO CANNONI;15121;CENTRO;12;;2001-08-31;515;1469760.35087697;4972955.07577275
8404;CORSO;CENTO CANNONI;15121;CENTRO;14;;2001-08-31;515;1469779.122488;4972956.58568172
8404;CORSO;CENTO CANNONI;15121;CENTRO;16;;2001-08-31;515;1469801.35035095;4972958.43959286
8404;CORSO;CENTO CANNONI;15121;CENTRO;18;;2001-08-31;515;1469820.07690249;4972959.9868722
8404;CORSO;CENTO CANNONI;15121;CENTRO;20;;2001-08-31;515;1469845.66941736;4972962.01554357
8404;CORSO;CENTO CANNONI;15121;CENTRO;22;;2001-08-31;515;1469854.75051844;4972962.74233841
8404;CORSO;CENTO CANNONI;15121;CENTRO;24;;2001-08-31;515;1469862.45506311;4972963.35728589
8404;CORSO;CENTO CANNONI;15121;CENTRO;26;;2001-08-31;515;1469867.33859127;4972963.7820543
8404;CORSO;CENTO CANNONI;15121;CENTRO;30;;2001-08-31;515;1469876.64141915;4972964.54723391
31406;PIAZZA;VALFRE';15121;CENTRO;32;;2001-08-31;515;1469879.8828016;4972966.00473916
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;51;;2001-08-31;515;1469876.71875674;4972993.72923154
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;74;;2001-08-31;515;1469700.19750646;4972997.52538746
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;49;;2001-08-31;515;1469862.47636544;4973008.54848988
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;47;;2001-08-31;515;1469858.9887078;4973012.28230098
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;66;D;2003-09-02;515;1469704.44196479;4973013.04498517
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;45;;2001-08-31;515;1469852.20460627;4973019.49354461
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;43;;2001-08-31;515;1469849.84025079;4973022.01344766
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;66;;2001-08-31;515;1469710.00572699;4973024.41553869
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;41;;2001-08-31;515;1469840.08792351;4973032.26877361
8305;VIA;CAMILLO CAVOUR;15121;CENTRO;64;;2001-08-31;515;1469721.72052612;4973038.61820622
31103;VIA;TRIPOLI;15121;CENTRO;30;;2001-08-31;515;1469786.38055617;4973040.20843512
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;39;;2001-08-31;515;1469830.33772647;4973042.49354594
31103;VIA;TRIPOLI;15121;CENTRO;43;;2001-08-31;515;1469785.95734993;4973043.01549354
31103;VIA;TRIPOLI;15121;CENTRO;28;;2001-08-31;515;1469793.58622062;4973043.94303745
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;37;;2001-08-31;515;1469827.41251114;4973045.59839061
31103;VIA;TRIPOLI;15121;CENTRO;41;;2001-08-31;515;1469789.64871869;4973046.12536961
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;35;;2001-08-31;515;1469823.78754478;4973049.36555507
31103;VIA;TRIPOLI;15121;CENTRO;26;;2001-08-31;515;1469804.84446016;4973056.00922355
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;33;;2001-08-31;515;1469816.85438782;4973056.66150082
16104;VIA;LODI;15121;CENTRO;8;;2001-08-31;515;1469736.67837131;4973057.44719152
16104;VIA;LODI;15121;CENTRO;6;;2001-08-31;515;1469742.1859968;4973063.9499806
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;25;;2001-08-31;515;1469800.14256984;4973077.19349562
16104;VIA;LODI;15121;CENTRO;4;;2001-08-31;515;1469765.55347341;4973089.98292617
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;21;;2001-08-31;515;1469792.11534563;4973090.76486361
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;19;;2001-08-31;515;1469786.08707096;4973097.59927921
33404;VIA;VENTIQUATTRO MAGGIO;15121;CENTRO;17;;2001-08-31;515;1469781.0438565;4973103.38464647
27302;VIA;SANT'UBALDO;15121;CENTRO;1;;2001-08-31;279;1469836.85546775;4973973.14153677
14805;VIA;DEI GUASCO;15121;CENTRO;140;;2001-08-31;279;1469856.18122333;4973973.93209658
27302;VIA;SANT'UBALDO;15121;CENTRO;3;;2001-08-31;279;1469829.09630797;4973973.83718964
27302;VIA;SANT'UBALDO;15121;CENTRO;5;;2001-08-31;279;1469822.64738335;4973974.40358809
27302;VIA;SANT'UBALDO;15121;CENTRO;7;;2001-08-31;279;1469817.96785033;4973974.81370862
14805;VIA;DEI GUASCO;15121;CENTRO;142;;2001-08-31;279;1469858.06351728;4973978.95768083
32001;VIA;VERONA;15121;CENTRO;93;;2001-08-31;279;1469790.95075752;4973981.69385322
14805;VIA;DEI GUASCO;15121;CENTRO;144;;2001-08-31;279;1469859.97180007;4973983.79385695
32001;VIA;VERONA;15121;CENTRO;95;;2001-08-31;279;1469791.90169343;4973987.9882041
14805;VIA;DEI GUASCO;15121;CENTRO;146;;2001-08-31;279;1469861.98669594;4973989.36104781
32001;VIA;VERONA;15121;CENTRO;97;;2001-08-31;279;1469793.33132306;4973996.19065517
26004;SPALTO;ROVERETO;15121;CENTRO;63;;2001-08-31;279;1469841.65476042;4974061.54234137
32001;VIA;VERONA;15121;CENTRO;103;;2001-08-31;279;1469804.36998631;4974063.82954185
26004;SPALTO;ROVERETO;15121;CENTRO;61;;2006-02-21;279;1469824.40794971;4974064.65069585
7601;VIA;CASALE;15121;CENTRO;9;;2001-08-31;303;1469208.18760857;4973801.1653511
7601;VIA;CASALE;15121;CENTRO;11;;2001-08-31;303;1469205.53011277;4973803.37474736
20103;CORSO;MONFERRATO;15121;CENTRO;2;;2001-08-31;303;1469263.71352518;4973812.17275065
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;1;;2001-08-31;303;1469271.99840612;4973822.31223251
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;2;;2001-08-31;303;1469269.76606421;4973825.0921051
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;3;;2001-08-31;303;1469267.93081797;4973827.39231015
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;4;;2001-08-31;303;1469264.89635213;4973831.15657344
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;5;;2001-08-31;303;1469261.35265922;4973835.58640259
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;6;;2001-08-31;303;1469258.92630383;4973838.61786582
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;7;;2001-08-31;303;1469256.74096905;4973841.34803298
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;8;;2001-08-31;303;1469254.45460038;4973844.24529154
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;9;;2001-08-31;303;1469249.74301244;4973850.07340548
30700;VIA;ARTURO TOSCANINI;15121;CENTRO;10;;2001-08-31;303;1469240.66140416;4973861.32529489
14805;VIA;DEI GUASCO;15121;CENTRO;66;;2003-07-07;320;1469791.94066654;4973798.90994181
21607;VIA;PADOVA;15121;CENTRO;1;;2003-09-03;320;1469786.94531131;4973798.7126011
14805;VIA;DEI GUASCO;15121;CENTRO;68;;2001-08-31;320;1469793.75881005;4973803.56709723
21607;VIA;PADOVA;15121;CENTRO;1;D;2003-09-03;320;1469779.64790483;4973804.29598173
14805;VIA;DEI GUASCO;15121;CENTRO;70;;2001-08-31;320;1469795.27882242;4973807.5356397
21607;VIA;PADOVA;15121;CENTRO;3;;2001-08-31;320;1469772.51105704;4973810.45154287
14805;VIA;DEI GUASCO;15121;CENTRO;72;;2001-08-31;320;1469796.7313977;4973811.23985072
14805;VIA;DEI GUASCO;15121;CENTRO;74;;2001-08-31;320;1469798.46832863;4973815.60968846
14805;VIA;DEI GUASCO;15121;CENTRO;76;;2001-08-31;320;1469802.99420085;4973820.91798503
21607;VIA;PADOVA;15121;CENTRO;5;;2001-08-31;320;1469759.86936321;4973824.87616037
14805;VIA;DEI GUASCO;15121;CENTRO;78;;2001-08-31;320;1469804.97945605;4973825.28674752
14805;VIA;DEI GUASCO;15121;CENTRO;80;;2001-08-31;320;1469806.47366217;4973828.4520908
14805;VIA;DEI GUASCO;15121;CENTRO;82;;2001-08-31;320;1469808.20750932;4973832.37180022
14805;VIA;DEI GUASCO;15121;CENTRO;84;;2001-08-31;320;1469809.73364865;4973835.75732841
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;17;;2001-08-31;361;1469488.37203048;4973538.05279707
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;19;;2001-08-31;361;1469481.99230798;4973541.08253582
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;51;;2001-08-31;361;1469497.69991395;4973544.41529511
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;21;;2001-08-31;361;1469475.56216998;4973544.47759935
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;23;;2001-08-31;361;1469473.55881795;4973545.56328769
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;25;;2001-08-31;361;1469470.66687482;4973547.11072934
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;49;;2001-08-31;361;1469502.18364814;4973548.04034262
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;47;;2001-08-31;361;1469504.46289574;4973549.32428462
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;27;;2001-08-31;361;1469464.28790299;4973550.49414759
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;45;;2001-08-31;361;1469507.34643966;4973551.3966562
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;29;;2001-08-31;361;1469461.67069902;4973551.86149327
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;43;;2001-08-31;361;1469513.29871574;4973554.54660094
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;31;;2001-08-31;361;1469450.69200689;4973558.50445167
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;41;;2001-08-31;361;1469522.87549155;4973560.99572844
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;33;;2001-08-31;361;1469446.23024453;4973561.26720125
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;39;;2001-08-31;361;1469526.2683234;4973563.26537986
32900;VIA;ANDREA VOCHIERI;15121;CENTRO;35;;2001-08-31;361;1469443.24002667;4973564.40998435
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;1;;2001-08-31;361;1469444.8268472;4973568.86949475
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;3;;2001-08-31;361;1469446.9714438;4973572.24264731
19107;VIA;MILANO;15121;CENTRO;22;;2001-08-31;361;1469534.67016426;4973572.5583478
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;5;;2001-08-31;361;1469448.93186658;4973575.37390687
19107;VIA;MILANO;15121;CENTRO;24;;2001-08-31;361;1469533.55550476;4973577.22759483
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;7;;2001-08-31;361;1469451.4660929;4973579.36799184
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;9;;2001-08-31;361;1469453.0811948;4973581.93429338
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;11;;2001-08-31;361;1469456.27985086;4973584.79653498
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;13;;2001-08-31;361;1469459.75034492;4973587.31889286
19107;VIA;MILANO;15121;CENTRO;30;;2001-08-31;361;1469531.04375746;4973587.92696273
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;15;;2001-08-31;361;1469462.52354278;4973589.36361199
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;17;;2001-08-31;361;1469465.51771679;4973591.55343039
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;19;;2001-08-31;361;1469467.69686374;4973593.12260042
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;21;;2001-08-31;361;1469471.07291748;4973595.62903228
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;23;;2001-08-31;361;1469473.65970983;4973597.52644073
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;25;;2001-08-31;361;1469477.76426259;4973600.37084924
19107;VIA;MILANO;15121;CENTRO;36;;2001-08-31;361;1469527.7941584;4973601.69238477
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;27;;2001-08-31;361;1469481.48776743;4973602.69318841
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;29;;2001-08-31;361;1469485.5859092;4973605.11510075
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;31;;2001-08-31;361;1469489.50576063;4973607.30272806
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;33;;2001-08-31;361;1469496.78310235;4973611.23923588
19107;VIA;MILANO;15121;CENTRO;40;;2001-08-31;361;1469523.66221694;4973611.70289626
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;35;;2001-08-31;361;1469501.93749467;4973614.0183984
19107;VIA;MILANO;15121;CENTRO;42;;2001-08-31;361;1469522.27703816;4973614.54669612
3502;VIA;GIUSEPPE BISSATI;15121;CENTRO;37;;2001-08-31;361;1469507.31491222;4973616.92918901
19107;VIA;MILANO;15121;CENTRO;44;;2001-08-31;361;1469520.84186992;4973617.49447163
19107;VIA;MILANO;15121;CENTRO;46;;2001-08-31;361;1469519.49495418;4973620.33210396
5803;VIA;LORENZO BURGONZIO;15121;CENTRO;10;;2001-08-31;362;1470502.30737463;4973527.99290476
3603;LARGO;LEONARDO BISTOLFI;15121;CENTRO;3;;2001-08-31;362;1470511.8568226;4973529.86414179
5803;VIA;LORENZO BURGONZIO;15121;CENTRO;8;;2001-08-31;362;1470492.39700437;4973531.22838342
3603;LARGO;LEONARDO BISTOLFI;15121;CENTRO;2;;2001-08-31;362;1470528.11096513;4973536.53889137
3603;LARGO;LEONARDO BISTOLFI;15121;CENTRO;1;;2001-08-31;362;1470531.05932899;4973537.90319387
18205;VIA;GIOVANNI MAZZONI;15121;CENTRO;25;;2001-08-31;362;1470481.36146546;4973543.20380131
17105;SPALTO;MARENGO;15121;CENTRO;79;;2001-08-31;362;1470532.07445591;4973553.40854945
18205;VIA;GIOVANNI MAZZONI;15121;CENTRO;27;;2001-08-31;362;1470492.34896255;4973563.6934552
17105;SPALTO;MARENGO;15121;CENTRO;77;;2001-08-31;362;1470517.92230532;4973565.05599265
18205;VIA;GIOVANNI MAZZONI;15121;CENTRO;29;;2001-08-31;362;1470496.32351024;4973571.17333133
20901;VIA;ANGELO MORBELLI;15121;CENTRO;33;;2001-08-31;363;1468995.21407914;4973519.23095312
3401;PIAZZETTA;ANDREA BINI;15121;CENTRO;5;;2001-08-31;363;1469058.43250968;4973527.33652933
4400;SPALTO;BORGOGLIO;15121;CENTRO;77;;2001-08-31;363;1468981.98845808;4973576.10790392
16302;VIA;RAFFAELE LUMELLI;15121;CENTRO;20;;2001-08-31;363;1469072.16045991;4973590.57094676
16302;VIA;RAFFAELE LUMELLI;15121;CENTRO;22;;2001-08-31;363;1469041.49048455;4973596.16518143
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;25;;2001-08-31;365;1469591.80201263;4973549.14753617
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;27;;2001-08-31;365;1469585.81851343;4973551.20564533
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;29;;2001-08-31;365;1469580.87775302;4973553.019995
28204;VIA;ALESSANDRO SAPPA;15121;CENTRO;2;;2001-08-31;365;1469615.62748928;4973553.89450626
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;31;;2001-08-31;365;1469575.83340243;4973554.79600048
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;33;;2002-08-27;365;1469569.4401276;4973557.07610018
19008;VIA;GIOVANNI MIGLIARA;15121;CENTRO;35;;2001-08-31;365;1469564.67641996;4973558.73287348
19107;VIA;MILANO;15121;CENTRO;17;;2001-08-31;365;1469544.16566662;4973567.39665182
