Id;Stato;Anno;Creato;Chiusa;DescrizioneBreve;Categoria
1045403;risolta;2024;2024-05-17;2024-05-23;App Municipium;Buche
1045462;risolta;2024;2024-05-17;2024-06-17;App Municipium;Semafori e segnaletica stradale
1045489;annullata;2024;2024-05-17;;App Municipium;Altro
1046088;in carico;2024;2024-05-18;;App Municipium;Verde pubblico
1045908;in carico;2024;2024-05-18;;App Municipium;Verde pubblico
1046078;risolta;2024;2024-05-18;2024-05-28;App Municipium;Arredo urbano
1045945;risolta;2024;2024-05-18;2024-07-31;App Municipium;Arredo urbano
1046103;aperta;2024;2024-05-18;;App Municipium;Cimiteri
1046309;in carico;2024;2024-05-19;;App Municipium;Verde pubblico
1046277;risolta;2024;2024-05-19;2024-08-13;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1047050;risolta;2024;2024-05-20;2024-05-23;App Municipium;Buche
1047021;risolta;2024;2024-05-20;2024-05-23;App Municipium;Buche
1046763;risolta;2024;2024-05-20;2024-05-23;App Municipium;Buche
1046884;in carico;2024;2024-05-20;;App Municipium;Verde pubblico
1046779;in carico;2024;2024-05-20;;App Municipium;Verde pubblico
1046645;aperta;2024;2024-05-20;;App Municipium;Cimiteri
1046957;aperta;2024;2024-05-20;;App Municipium;Idee e proposte
1047567;risolta;2024;2024-05-21;2024-05-23;App Municipium;Buche
1047605;aperta;2024;2024-05-21;;App Municipium;Semafori e segnaletica stradale
1047613;in carico;2024;2024-05-21;;App Municipium;Verde pubblico
1047759;risolta;2024;2024-05-21;2024-07-31;App Municipium;Arredo urbano
1047581;risolta;2024;2024-05-21;2024-05-28;App Municipium;Parchi gioco e aree cani
1048043;risolta;2024;2024-05-22;2024-05-23;App Municipium;Buche
1047838;risolta;2024;2024-05-22;2024-05-23;App Municipium;Buche
1048040;risolta;2024;2024-05-22;2024-05-23;App Municipium;Tombini
1047816;in carico;2024;2024-05-22;;App Municipium;Verde pubblico
1047802;risolta;2024;2024-05-22;2024-05-28;App Municipium;Parchi gioco e aree cani
1048389;risolta;2024;2024-05-22;2024-05-23;App Municipium;Altro
1048979;risolta;2024;2024-05-23;2024-05-28;App Municipium;Buche
1048514;risolta;2024;2024-05-23;2024-05-23;App Municipium;Buche
1048498;risolta;2024;2024-05-23;2024-05-28;App Municipium;Buche
1048459;risolta;2024;2024-05-23;2024-05-23;App Municipium;Buche
1048445;in carico;2024;2024-05-23;;App Municipium;Verde pubblico
1048751;risolta;2024;2024-05-23;2024-05-28;App Municipium;Arredo urbano
1048532;risolta;2024;2024-05-23;2024-05-28;App Municipium;Parchi gioco e aree cani
1048756;aperta;2024;2024-05-23;;App Municipium;Cimiteri
1049073;risolta;2024;2024-05-23;2024-08-13;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
1049046;risolta;2024;2024-05-23;2024-05-27;App Municipium;Altro
1049486;risolta;2024;2024-05-24;2024-05-28;App Municipium;Buche
1049283;risolta;2024;2024-05-24;2024-05-28;App Municipium;Buche
1049551;aperta;2024;2024-05-24;;App Municipium;Tombini
1049484;risolta;2024;2024-05-24;2024-05-28;App Municipium;Semafori e segnaletica stradale
1049266;aperta;2024;2024-05-24;;App Municipium;Altro
